# Generated by Cross Validation Log[com.rapidminer.datatable.SimpleDataTable]
# Iteration	Execution Time	n_trees	max_depth	criterion	pruning	confidence	pre prunning	min gain	min leaf size	AUC
894.0	1985.0	34.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8203327763854078
883.0	6063.0	226.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.842743664717349
889.0	3906.0	154.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8025160122528543
890.0	3937.0	154.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8075445558340295
884.0	6343.0	226.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8427784739626846
885.0	6875.0	250.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8347131718184351
886.0	6578.0	202.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8368184349763297
899.0	2031.0	34.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8308263714842662
898.0	2125.0	34.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8296783625730996
896.0	4625.0	178.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8067975494291284
906.0	1813.0	34.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.7968553327763855
893.0	6093.0	178.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8384927596769703
907.0	2031.0	34.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8410937064884434
897.0	5797.0	202.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8620795043163465
900.0	5531.0	226.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8146498189919242
911.0	1594.0	34.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8037621832358675
903.0	5375.0	226.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.8097076023391813
909.0	2562.0	58.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8308681425786689
901.0	6266.0	178.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.825226260094681
902.0	6328.0	178.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8354908103592316
904.0	5594.0	250.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8136271233639654
905.0	5469.0	202.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8445265942634365
914.0	2828.0	58.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8311514898357004
919.0	1391.0	10.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8212339877471457
916.0	2328.0	58.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8432825118351435
910.0	4969.0	178.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8605576441102757
922.0	1234.0	10.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8227708159287108
908.0	6656.0	202.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8374213311055417
912.0	5062.0	202.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8143372319688108
923.0	2172.0	58.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8058096630465051
921.0	2390.0	58.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8552979671400724
925.0	1328.0	10.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.7633611807296018
917.0	5047.0	178.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8436584516847676
918.0	5078.0	178.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8465928710665553
920.0	4890.0	202.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.81697925368978
929.0	2094.0	58.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8041868560289614
913.0	7656.0	250.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8364780005569481
930.0	2000.0	34.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8244228627123364
924.0	4485.0	178.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8088352826510722
928.0	3203.0	82.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8393936229462546
915.0	8141.0	250.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8363888888888888
936.0	1843.0	34.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8249227234753551
926.0	5641.0	202.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8529775828460039
931.0	4297.0	178.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8052492341966027
932.0	4438.0	178.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8054692286271233
934.0	3266.0	82.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8401009468114731
940.0	1719.0	34.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.798370231133389
938.0	2985.0	82.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.845178223336118
927.0	7250.0	226.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8346177944862155
944.0	3015.0	82.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8520718462823726
933.0	7110.0	226.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8372291840712893
945.0	2625.0	58.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8340497076023393
935.0	6422.0	250.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8411514898357003
946.0	2640.0	82.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8052429685324423
937.0	6593.0	202.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8354511278195489
941.0	4921.0	202.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8106746031746033
939.0	6766.0	250.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8420502645502645
950.0	2313.0	58.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8414404065719856
948.0	2578.0	82.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8066172375382902
942.0	6562.0	202.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8283472570314677
943.0	6797.0	202.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8323698134224451
952.0	3906.0	106.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8381446672236146
947.0	6250.0	226.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8590775549986077
956.0	2140.0	58.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8074387357282093
949.0	6093.0	226.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8398113338902814
951.0	5766.0	250.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8108472570314674
953.0	5578.0	202.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8616896407685882
957.0	3969.0	106.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8420669729880258
964.0	1265.0	10.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8108604845446952
955.0	5531.0	250.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.8097194374825953
960.0	3266.0	106.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8473913951545532
962.0	3172.0	82.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8378877749930382
954.0	7391.0	226.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8383013088276247
967.0	1297.0	10.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8101549011417435
958.0	5688.0	202.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8420593149540518
968.0	1359.0	10.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8016085352269563
959.0	5687.0	202.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8501642996379839
966.0	3500.0	106.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8512503480924535
972.0	1359.0	10.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.7574373433583961
961.0	5516.0	226.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8175724032302979
974.0	1407.0	10.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.7832459621275412
970.0	2985.0	82.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8432685881370092
969.0	3219.0	106.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8060087719298246
965.0	4969.0	202.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8143372319688108
963.0	5313.0	226.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8167341966026177
979.0	1265.0	10.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.7618581175160123
977.0	2188.0	34.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.823421052631579
976.0	3063.0	106.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8054037872458923
980.0	2640.0	82.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8101260094681149
984.0	2063.0	34.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8281794764689503
973.0	4968.0	202.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8088067390698969
985.0	1672.0	34.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.833659844054581
975.0	5141.0	202.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8116457811194653
971.0	6266.0	226.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8488178780284045
981.0	4609.0	130.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8356049846839321
988.0	1875.0	34.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8185268727373991
990.0	1734.0	34.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8048503202450572
994.0	1703.0	34.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.7882177666388193
987.0	3938.0	106.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8354908103592313
986.0	4593.0	130.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8411890838206627
978.0	8031.0	250.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8391673628515732
995.0	2641.0	58.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8336389585073796
982.0	7391.0	226.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8346177944862155
993.0	3875.0	130.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8479866332497913
983.0	7937.0	250.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8364424951267058
996.0	2656.0	58.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8221191868560289
992.0	5297.0	226.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8147291840712892
997.0	3437.0	106.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8395523531049847
1000.0	2531.0	58.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8302847396268449
989.0	7172.0	226.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8270795043163466
991.0	7203.0	226.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8367140072403231
998.0	4032.0	130.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8510122528543581
1004.0	2328.0	58.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8321310219994432
1002.0	3625.0	130.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8098064605959344
1007.0	2141.0	58.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8036995265942635
1006.0	2938.0	106.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8069165970481761
1011.0	2125.0	58.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.7937990810359231
1001.0	6172.0	226.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8586876914508494
999.0	6859.0	250.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8565190754664439
1010.0	3547.0	130.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8076726538568645
1003.0	6547.0	250.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8347131718184351
1013.0	3218.0	82.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8408013088276247
1008.0	6313.0	226.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8393866610971875
1015.0	3438.0	82.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.824556530214425
1009.0	6250.0	226.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8501900584795322
1012.0	5032.0	154.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8324352548036759
1005.0	8063.0	250.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8389362294625453
1014.0	4578.0	130.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8372528543581176
1020.0	2829.0	82.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8494242550821498
1016.0	5375.0	226.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8175724032302979
1022.0	2891.0	82.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8381913116123643
1018.0	5406.0	154.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8390462266778057
1017.0	5829.0	250.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8162628794207741
1019.0	5876.0	250.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8136271233639654
1027.0	2844.0	82.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.802063492063492
1031.0	1562.0	10.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8075480367585633
1024.0	4531.0	154.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8448189919242551
1026.0	4203.0	130.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8386605402394876
1021.0	5360.0	226.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8097076023391813
1032.0	1468.0	10.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8212339877471457
1029.0	2797.0	82.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.7965002784739628
1023.0	5547.0	226.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8122152603731552
1034.0	1516.0	10.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.7990068922305765
1038.0	1375.0	10.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8227708159287108
1041.0	1156.0	10.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.7808458646616542
1025.0	6984.0	250.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8485261765524925
1030.0	5047.0	154.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8485331384015595
1033.0	4094.0	106.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8407852965747702
1042.0	1360.0	10.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.7633611807296018
1036.0	3610.0	130.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8078383458646616
1035.0	4078.0	154.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8116297688666109
1043.0	1969.0	34.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8232121971595656
1039.0	4015.0	106.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8249255082149821
1047.0	2015.0	34.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8244228627123364
1028.0	8172.0	250.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8391673628515732
1050.0	1859.0	34.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.834139515455305
1046.0	3296.0	106.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8480353661932609
1045.0	3844.0	154.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8095753272069061
1052.0	1766.0	34.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8249227234753551
1037.0	7906.0	250.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8314097744360904
1054.0	1672.0	34.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8025717070453913
1051.0	3485.0	106.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8408409913673072
1044.0	5859.0	250.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8142133110554163
1048.0	5156.0	154.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8341666666666665
1040.0	7922.0	250.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8385066833751044
1057.0	1594.0	34.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.798370231133389
1049.0	5766.0	178.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.832507658033974
1055.0	3125.0	106.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8028223336118074
1061.0	1391.0	10.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8097577276524645
1059.0	2578.0	58.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8293400167084378
1067.0	1437.0	10.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8234450710108607
1060.0	3109.0	106.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.7996379838485101
1064.0	2812.0	58.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8340497076023393
1053.0	6609.0	250.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8565190754664439
1069.0	1235.0	10.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.7815267335004178
1068.0	2454.0	58.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8484092174881649
1056.0	6375.0	178.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8404281537176275
1062.0	4750.0	154.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8376615148983572
1071.0	2391.0	58.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8414404065719856
1066.0	4719.0	130.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8406237816764133
1073.0	2062.0	34.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.827068365357839
1058.0	6766.0	250.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8401921470342524
1065.0	4984.0	178.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8442843219159009
1074.0	2296.0	58.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8029963798384852
1063.0	7110.0	250.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8455701754385965
1077.0	2094.0	58.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.8074387357282093
1070.0	4797.0	130.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8231182121971596
1079.0	1922.0	34.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8412496519075466
1076.0	3953.0	154.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.812056530214425
1086.0	1766.0	34.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8039752158173211
1072.0	6000.0	250.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8162628794207741
1075.0	5094.0	178.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8500013923698134
1078.0	4000.0	130.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8433131439710388
1082.0	3282.0	82.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8363895850737956
1081.0	4657.0	178.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8120941241993872
1084.0	3468.0	82.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8378877749930382
1089.0	1360.0	10.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8146961152882206
1085.0	4031.0	130.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.842435254803676
1080.0	5813.0	250.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8097194374825953
1088.0	2625.0	58.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8377032859927598
1095.0	1219.0	10.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8361278195488723
1092.0	2953.0	82.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8477812587023112
1083.0	5984.0	250.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8140615427457533
1097.0	1375.0	10.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.801218671679198
1091.0	3563.0	130.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8069750765803396
1099.0	1343.0	10.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.7767174881648566
1094.0	2907.0	82.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8432685881370092
1090.0	4422.0	178.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8082936507936507
1102.0	1390.0	10.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.7832459621275412
1101.0	1437.0	10.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.7761758563074355
1087.0	5922.0	178.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8357727652464495
1098.0	2500.0	58.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8446463380673908
1096.0	3578.0	130.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8039118629908103
1100.0	2547.0	82.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8058235867446394
1104.0	2032.0	34.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8322925368978001
1107.0	1172.0	10.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7618581175160123
1108.0	1235.0	10.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8075786688944586
1105.0	2734.0	82.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.8101260094681149
1110.0	2157.0	58.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8121170983013091
1093.0	6359.0	202.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8362844611528824
1115.0	1328.0	10.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.7610923141186299
1113.0	1812.0	34.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8637893344472294
1114.0	1953.0	34.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8282121971595657
1103.0	5297.0	154.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8390225563909774
1119.0	1937.0	34.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8189069896964634
1120.0	1656.0	34.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8035129490392648
1112.0	3828.0	106.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.839515455304929
1109.0	4891.0	178.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8406585909217487
1121.0	1860.0	34.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8181370091896408
1117.0	3297.0	82.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8407873851294905
1116.0	3906.0	106.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8354908103592313
1111.0	5360.0	154.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8271846282372598
1123.0	1844.0	34.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8258375104427736
1106.0	6890.0	202.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8430263157894737
1127.0	1687.0	34.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7882177666388193
1124.0	2516.0	58.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8331495405179616
1118.0	5453.0	202.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8481523252575884
1125.0	3406.0	106.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8477325257588415
1131.0	1750.0	34.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.7913993316624895
1128.0	2828.0	82.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8493546365914787
1122.0	4375.0	154.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8421553884711781
1129.0	3438.0	106.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8395523531049847
1126.0	4468.0	178.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8139167362851574
1133.0	2781.0	58.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8217293233082706
1134.0	2406.0	58.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8650132275132275
1130.0	4500.0	154.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8413568643831801
1137.0	2578.0	58.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8232302979671401
1138.0	2531.0	82.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8098858256752992
1136.0	3125.0	106.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8054037872458923
1143.0	2141.0	58.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8074575327206907
1142.0	2360.0	58.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8321310219994432
1132.0	5594.0	202.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8496581732108048
1140.0	2922.0	106.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.8069165970481761
1139.0	3891.0	154.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8089731272626011
1135.0	4828.0	202.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8158778891673627
1145.0	2438.0	58.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8318295739348371
1149.0	2156.0	58.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7937990810359231
1144.0	3859.0	154.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8025160122528543
1148.0	3078.0	82.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8345224171539961
1146.0	3859.0	106.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8427624617098303
1154.0	1844.0	58.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.7939786967418547
1147.0	4484.0	130.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.83744708994709
1141.0	6407.0	202.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8375981620718462
1151.0	4422.0	130.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8372528543581176
1150.0	4672.0	202.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8133263714842662
1155.0	3266.0	82.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.824556530214425
1157.0	2859.0	82.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8711062378167643
1152.0	5812.0	178.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8405889724310779
1158.0	3391.0	106.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.850477582846004
1159.0	3281.0	82.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8313868003341689
1160.0	3875.0	130.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8482296017822335
1153.0	6953.0	226.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8352081592871066
1165.0	2516.0	82.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8087510442773601
1164.0	2968.0	82.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8389710387078809
1156.0	6063.0	178.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.832724171539961
1162.0	3813.0	130.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8386605402394876
1168.0	2859.0	82.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8350069618490672
1161.0	5328.0	202.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8445265942634365
1167.0	3031.0	106.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8044353940406571
1172.0	2469.0	82.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7965002784739628
1169.0	3313.0	130.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8076726538568645
1166.0	4907.0	178.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8436027568922306
1175.0	2688.0	82.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.7995091896407687
1174.0	3406.0	130.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.8078383458646616
1163.0	7390.0	226.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8399122807017545
1171.0	4625.0	202.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.81697925368978
1176.0	4000.0	106.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8248927875243666
1173.0	5046.0	178.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8463150932887776
1170.0	5735.0	226.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8465977443609022
1177.0	4750.0	130.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8382943469785575
1178.0	3938.0	154.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8052896129211919
1180.0	4375.0	178.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8109454191033139
