loan_id,amount_loan,duration,payments,status,gender_clt,frequency,region,ratio of urban inhabitants,average salary,ratio enterpreneurs,criminality_growth,unemploymant_growth,age_at_loan,months_acc_at_loan,type_trans_count_c,type_trans_mean_c,amount_trans_mean,amount_trans_min,amount_trans_max,amount_trans_std,amount_trans_last,amount_trans_cov,amount_trans_abs_min,amount_trans_rangev,balance_mean,balance_min,balance_max,balance_std,balance_last,balance_cov,balance_abs_min,balance_rangev,balance_negative,months_until_bankrupt,ops_per_month
6686,224604,36,6239,Yes,M,monthly,west Bohemia,0.5920000000000001,8930,0.108,0.0024165416171340595,0.6800000000000002,18,17,34,0.3655913978494624,433.19677419354855,-40000.0,56152.0,21609.29235832832,-17300.0,466961516.2277068,14.6,96152.0,57496.98924731188,200.0,109178.4,21234.856010411902,40287.4,450919109.78292644,200.0,108978.4,0,6,5.470588235294118
6687,87840,24,3660,Yes,F,monthly,central Bohemia,0.413,8598,0.123,0.005155690732738636,0.48999999999999977,13,4,14,0.8235294117647058,2579.2823529411767,-22000.0,32938.0,15010.214805518079,-22000.0,225306548.50779414,51.3,54938.0,46318.55294117648,500.0,65847.8,20670.97738216307,43847.8,427289305.93389714,500.0,65347.8,0,11,4.25
6694,134784,24,5616,Yes,F,monthly,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,54,9,30,0.5454545454545454,294.88545454545385,-58800.0,43785.0,16638.728676287676,-4900.0,276847291.96311784,12.2,102585.0,44005.11272727274,900.0,112839.2,25288.200975246633,16218.7,639493108.5644646,900.0,111939.2,0,2,6.111111111111111
6696,89040,60,1484,Yes,F,monthly,north Moravia,0.535,8909,0.113,0.0008751556767309569,1.5499999999999998,24,13,44,0.5057471264367817,336.8505747126437,-11400.0,15843.0,5561.914755559467,-800.0,30934895.748110127,14.6,27243.0,30045.399999999998,800.0,46550.2,8832.079278613892,29305.8,78005624.38372093,800.0,45750.2,0,19,6.6923076923076925
6698,247728,48,5161,Yes,M,weekly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,16,7,23,0.46,1051.0359999999996,-57900.0,48620.0,20129.462529537774,-2539.0,405195261.7280653,30.0,106520.0,60054.73400000001,200.0,108390.1,23168.339445014884,52551.7,536771952.6394326,200.0,108190.1,0,10,7.142857142857143
6699,7656,24,319,Yes,F,monthly,east Bohemia,0.59,9060,0.124,0.0007852574251155721,0.6599999999999999,31,12,36,0.4444444444444444,448.80246913580254,-21700.0,31677.0,10984.030000618799,-12800.0,120648915.05449381,9.2,53377.0,46444.63950617286,600.0,73069.1,12923.560345495733,36353.1,167018412.00366974,600.0,72469.1,0,113,6.75
6704,417060,60,6951,Yes,F,monthly,west Bohemia,0.556,8843,0.113,0.0015312595703723148,0.7800000000000002,33,19,41,0.5540540540540541,1094.3067567567566,-52700.0,43656.0,16945.540746153332,-14.6,287151351.1795427,14.6,96356.0,58445.027027027056,200.0,127508.6,25817.73541355227,80978.7,666555461.884191,200.0,127308.6,0,11,3.8947368421052633
6712,266220,60,4437,Yes,F,monthly,south Bohemia,0.584,8547,0.12,-0.00029725674489709255,0.9900000000000002,30,17,53,0.3680555555555556,265.00069444444466,-23840.0,33190.0,9870.65015534237,-5200.0,97429734.48916036,14.6,57030.0,34922.881249999984,900.0,66744.4,11836.447603426754,38159.6,140101491.86866698,900.0,65844.4,0,8,8.470588235294118
6715,220620,60,3677,Yes,F,monthly,south Bohemia,0.584,8547,0.12,-0.00029725674489709255,0.9900000000000002,52,17,54,0.421875,206.47812499999992,-20500.0,33096.0,10469.033567696924,-14.6,109600663.84156494,14.6,53596.0,36907.456249999996,1100.0,70272.7,14352.078379313041,26428.9,205982153.8059449,1100.0,69172.7,0,7,7.529411764705882
6721,21072,24,878,Yes,F,monthly,south Bohemia,0.614,8114,0.119,0.0024033917528557157,0.2400000000000002,29,4,13,0.8666666666666667,2057.8066666666664,-5700.0,9738.0,4342.030503687461,-2600.0,18853228.89495238,48.5,15438.0,21575.68666666666,1100.0,33467.0,9070.837344626276,30867.0,82280090.13266665,1100.0,32367.0,0,35,3.75
6725,265320,36,7370,Yes,F,monthly,east Bohemia,0.705,8541,0.131,0.0028126973193272485,0.4600000000000004,46,21,64,0.43243243243243246,238.4479729729732,-17700.0,26409.0,8594.650650793175,-7000.0,73868019.80917954,14.6,44109.0,35566.88108108107,700.0,61993.3,9992.57311449955,35289.8,99851517.44861923,700.0,61293.3,0,4,7.0476190476190474
6726,85860,60,1431,Yes,F,monthly,central Bohemia,0.467,8507,0.132,0.005794068673777058,0.18000000000000016,39,15,47,0.4895833333333333,410.0729166666667,-10300.0,16713.0,5437.715083890895,-14.6,29568745.333574567,5.0,27013.0,30461.404166666678,1000.0,44713.5,7824.866629042196,39366.8,61228537.76229824,1000.0,43713.5,0,27,6.4
6729,74688,12,6224,Yes,F,monthly,west Bohemia,0.855,8624,0.102,0.003649092302588682,0.8700000000000001,49,16,49,0.4375,258.332142857143,-38400.0,56019.0,18708.853799686833,-13711.0,350021210.49805665,14.6,94419.0,48484.62410714285,1100.0,104902.4,20930.650934412955,28933.3,438092148.53824246,1100.0,103802.4,0,4,7.0
6732,174048,48,3626,Yes,F,monthly,east Bohemia,0.728,9538,0.111,-0.004114897281338418,0.30000000000000004,44,11,38,0.5507246376811594,784.6449275362316,-46800.0,49461.0,20505.94743237374,-10800.0,420493880.09927535,14.6,96261.0,72968.3811594203,600.0,127067.6,23455.92726432901,54140.4,550180523.8294928,600.0,126467.6,0,14,6.2727272727272725
6734,173016,36,4806,Yes,F,weekly,south Bohemia,0.748,10045,0.135,-0.0017390227705052733,0.29000000000000004,51,10,47,0.5,939.7010638297871,-62700.0,49769.0,20611.488169243366,-25600.0,424833444.55085903,30.0,112469.0,61799.24361702124,300.0,123928.2,26512.878935391018,88331.6,702932749.4427009,300.0,123628.2,0,18,9.4
6736,288360,60,4806,Yes,M,after-transaction,Prague,1.0,12541,0.167,0.01114566294286997,0.14,58,4,8,0.8,4345.04,-15200.0,27116.0,13347.710764788262,137.1,178161382.66044444,8.7,42316.0,33211.759999999995,800.0,58495.8,16686.231188764257,43450.3,278430311.28488886,800.0,57695.8,0,9,2.5
6737,76680,24,3195,Yes,M,monthly,north Moravia,0.5720000000000001,9893,0.096,0.00115360413899182,0.6299999999999999,46,18,53,0.3706293706293706,190.1503496503495,-38700.0,57554.0,17120.749837575084,-5483.0,293120075.0008274,14.6,96254.0,62933.4748251748,1000.0,104676.1,21005.680291887616,27191.2,441238604.52499557,1000.0,103676.1,0,8,7.944444444444445
6738,230220,36,6395,No,F,monthly,north Moravia,1.0,10673,0.1,-0.0013431315033809862,0.6900000000000004,51,11,38,0.4634146341463415,77.14268292682924,-59800.0,47953.0,13931.684027646495,-8894.0,194091819.84618038,4.9,107753.0,27658.487804878067,-2719.7,130801.0,29524.489997327957,6325.5,871695509.6023186,900.0,133520.7,1,0,7.454545454545454
6745,47304,24,1971,Yes,M,monthly,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,23,17,76,0.4550898203592814,374.00239520958087,-59900.0,49060.0,21120.817481329475,-29500.0,446088931.0796329,14.6,108960.0,68740.02335329348,400.0,148093.0,30916.763221258978,62458.3,955846248.079391,400.0,147693.0,0,31,9.823529411764707
6751,85716,36,2381,Yes,M,monthly,south Bohemia,0.614,8114,0.119,0.0024033917528557157,0.2400000000000002,58,5,15,0.7894736842105263,1921.947368421053,-15900.0,21430.0,10332.341174969248,-15900.0,106757274.1559649,52.5,37330.0,31337.25789473685,800.0,52782.7,12288.06300721313,36516.9,150996492.46923974,800.0,51982.7,0,15,3.8
6764,33984,48,708,Yes,M,monthly,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,23,12,36,0.5142857142857142,635.2242857142858,-14700.0,20196.0,7694.641657945109,-10300.0,59207510.24418426,14.6,34896.0,38587.76000000001,600.0,55077.5,9896.492445941623,44465.4,97940562.73257972,600.0,54477.5,0,62,5.833333333333333
6785,125340,60,2089,Yes,M,weekly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,51,15,57,0.44881889763779526,149.66456692913374,-45200.0,49974.0,15744.00196153084,-3713.0,247873597.76468688,30.0,95174.0,51145.51574803151,500.0,110933.4,22705.18278242659,19007.0,515525325.18340075,500.0,110433.4,0,9,8.466666666666667
6805,45024,48,938,Yes,F,monthly,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,39,7,20,0.5128205128205128,984.2153846153847,-22100.0,31636.5,12758.414420079553,-17800.0,162777138.5144939,14.6,53736.5,41994.90769230771,800.0,63659.3,13151.510254347311,38384.3,172962221.97020245,800.0,62859.3,0,40,5.571428571428571
6808,227880,36,6330,Yes,F,monthly,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,38,13,45,0.5421686746987951,647.189156626506,-64600.0,49115.0,15147.828589699904,-8552.0,229456710.9829298,14.6,113715.0,45134.72168674696,1100.0,153213.7,29551.483054320095,53716.6,873290150.7097678,1100.0,152113.7,0,8,6.384615384615385
6810,186384,48,3883,Yes,M,weekly,north Bohemia,0.853,9317,0.097,-0.0006010084453394527,0.5800000000000001,37,21,82,0.43157894736842106,110.54736842105287,-60600.0,49424.0,19156.863900204855,73.1,366985434.49097186,30.0,110024.0,61578.30157894749,700.0,129557.3,27339.88746857486,21033.8,747469446.7943361,700.0,128857.3,0,5,9.047619047619047
6816,100224,48,2088,No,F,monthly,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,39,4,15,0.8333333333333334,1743.727777777778,-15100.0,18792.0,8029.859466267547,-15100.0,64478643.048006535,26.5,33892.0,28124.93333333333,700.0,46487.1,9838.648370404879,31387.1,96799001.75647059,700.0,45787.1,0,15,4.5
6817,70656,48,1472,Yes,M,monthly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,44,9,29,0.5471698113207547,424.07547169811335,-26080.0,22317.0,8568.99648632534,-7100.0,73427700.78265603,14.6,48397.0,32646.850943396235,600.0,55343.2,12948.761537492877,22476.1,167670425.35485488,600.0,54743.2,0,15,5.888888888888889
6818,155616,48,3242,Yes,F,monthly,north Moravia,0.626,8994,0.11,-0.0020519896339144354,0.9900000000000002,25,23,70,0.4069767441860465,352.87209302325596,-36960.0,26388.0,8611.713428013858,-14600.0,74161608.1662342,14.6,63348.0,44197.50988372092,200.0,75294.1,11044.494392196431,60694.1,121980856.37925847,200.0,75094.1,0,18,7.478260869565218
6820,38148,12,3179,Yes,F,monthly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,28,6,18,0.6206896551724138,1645.7206896551727,-20600.0,32706.0,12844.874772157718,-9115.0,164990807.9124138,9.9,53306.0,37462.093103448286,900.0,62324.6,13293.431805243708,47725.8,176715329.16066504,900.0,61424.6,0,15,4.833333333333333
6836,189300,60,3155,Yes,M,monthly,south Moravia,0.636,8757,0.096,0.002372577040049833,0.5700000000000003,40,14,42,0.4117647058823529,240.7058823529414,-24960.0,28413.0,8979.907273174736,-14.6,80638734.63481654,14.6,53373.0,32354.031372549012,800.0,61043.3,12250.079572479322,24552.0,150064449.53207535,800.0,60243.3,0,7,7.285714285714286
6841,172080,48,3585,Yes,F,monthly,central Bohemia,0.467,10124,0.141,0.005494982841753182,-0.020000000000000018,37,7,25,0.5952380952380952,1385.940476190476,-40100.0,45518.0,17350.244249226984,-14.6,301030975.5078339,14.6,85618.0,60743.95714285715,200.0,119138.8,21110.31187474146,58209.4,445645267.44885015,200.0,118938.8,0,16,6.0
6863,127080,60,2118,Yes,M,monthly,east Bohemia,0.535,8390,0.132,0.0005390351271224508,0.6100000000000003,57,5,15,0.625,844.7083333333336,-14800.0,19065.0,8272.421582632085,-12000.0,68432958.8407971,48.6,33865.0,30060.95416666668,800.0,49590.4,11520.18445104369,20272.8,132714649.78606887,800.0,48790.4,0,9,4.8
6865,29448,12,2454,No,M,monthly,north Moravia,0.626,8994,0.11,-0.0020519896339144354,0.9900000000000002,48,4,9,0.8181818181818182,3980.963636363637,-13900.0,22090.0,11190.444367966156,14727.0,125226045.15254545,63.8,35990.0,28977.436363636363,800.0,43790.6,11482.495155433136,43790.6,131847694.99454546,800.0,42990.6,0,17,2.75
6876,86616,12,7218,Yes,M,monthly,central Bohemia,0.365,9622,0.154,0.0007139363010166982,0.13999999999999996,32,4,12,0.8,2483.5466666666666,-11100.0,17859.0,7832.35875991998,-11100.0,61345843.744095236,29.8,28959.0,25714.046666666665,800.0,48353.1,11715.975172745155,37253.1,137264074.24838093,800.0,47553.1,0,5,3.75
6888,39576,12,3298,Yes,F,monthly,north Bohemia,0.81,9272,0.118,0.0015705610234346742,0.4200000000000004,14,17,53,0.4608695652173913,207.8365217391304,-38400.0,49603.0,14696.09301011625,-9493.0,215975149.7619878,14.6,88003.0,48944.827826086956,300.0,103467.2,26896.8541402657,23901.1,723440762.6427277,300.0,103167.2,0,7,6.764705882352941
6895,41904,12,3492,Yes,M,monthly,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,20,20,63,0.4405594405594406,274.1594405594407,-51700.0,48546.0,12988.770347779553,-3500.0,168708155.1473574,0.8,100246.0,36080.386713286716,900.0,129123.0,20303.817120135827,39204.7,412244989.6479207,900.0,128223.0,0,11,7.15
6903,52128,24,2172,Yes,F,monthly,central Bohemia,0.365,9622,0.154,0.0007139363010166982,0.13999999999999996,34,9,39,0.5492957746478874,828.8014084507042,-27300.0,44473.0,11893.404419130713,-14.6,141453068.676998,0.1,71773.0,33459.68028169013,144.2,59944.2,20087.36502977943,58844.8,403502233.8396056,144.2,59800.0,0,27,7.888888888888889
6919,120888,36,3358,Yes,F,weekly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,50,17,36,0.375,541.81875,-49200.0,48618.0,15871.895928293889,-11100.0,251917080.3585921,30.0,97818.0,40838.75520833332,600.0,116468.4,21557.464543439626,52014.4,464724277.54165673,600.0,115868.4,0,15,5.647058823529412
6921,86184,12,7182,Yes,F,monthly,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,55,7,16,0.38095238095238093,1027.5642857142852,-50500.0,64642.0,24794.068260862376,-18346.0,614745820.924303,14.6,115142.0,59935.271428571425,300.0,128146.0,24799.97403787278,43157.5,615038712.2791638,300.0,127846.0,0,6,6.0
6929,36396,12,3033,Yes,M,weekly,north Moravia,0.512,8369,0.107,-0.007293768499399383,1.1499999999999995,23,22,56,0.35443037974683544,287.85253164556985,-51700.0,48143.0,18416.540680797727,-5119.0,339168970.6474776,30.0,99843.0,57977.03481012657,800.0,125887.5,25051.25763785537,45480.6,627565509.2382073,800.0,125087.5,0,14,7.181818181818182
6933,188688,48,3931,Yes,F,monthly,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,30,5,12,0.5454545454545454,1071.8090909090913,-24500.0,35378.0,16076.411550968205,-3592.0,258451008.35610393,14.6,59878.0,42203.17272727273,400.0,71255.7,20050.27841673887,23579.7,402013664.5887445,400.0,70855.7,0,5,4.4
6940,228276,36,6341,Yes,M,monthly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,35,5,13,0.65,2685.4,-9100.0,22288.0,9740.218800201024,14859.0,94871862.27578948,14.6,31388.0,41402.134999999995,500.0,60236.6,14856.81419017355,53707.9,220724927.88134208,500.0,59736.6,0,8,4.0
6944,46176,48,962,Yes,M,monthly,south Moravia,0.40700000000000003,8544,0.109,0.0012835648783702158,0.5700000000000001,30,5,11,0.6470588235294118,2277.9470588235295,-13400.0,18109.0,11531.204466312141,-700.0,132968676.44389704,64.5,31509.0,33613.10588235293,1000.0,54705.1,13279.637852717908,38725.1,176348781.4993382,1000.0,53705.1,0,40,3.4
6949,104712,24,4363,Yes,F,weekly,west Bohemia,0.5920000000000001,8930,0.108,0.0024165416171340595,0.6800000000000002,25,19,50,0.46296296296296297,278.84537037037035,-44800.0,48996.0,17185.714118251748,-13386.0,295348769.7542774,30.0,93796.0,52379.12870370369,300.0,119752.3,25655.51365409269,30115.3,658205380.8553365,300.0,119452.3,0,6,5.684210526315789
6950,104712,24,4363,Yes,M,monthly,north Moravia,1.0,10673,0.1,-0.0013431315033809862,0.6900000000000004,50,23,72,0.3769633507853403,114.14293193717266,-56400.0,49831.0,18724.49067730168,200.0,350606551.12435764,14.6,106231.0,57357.84345549748,400.0,147603.2,27075.74205832393,25947.2,733095808.0088912,400.0,147203.2,0,5,8.304347826086957
6955,244368,48,5091,Yes,M,after-transaction,south Moravia,0.43700000000000006,8403,0.105,0.0049124343257443085,-0.020000000000000462,25,16,64,0.4444444444444444,598.5715277777776,-57200.0,49769.0,24416.12085606832,-5700.0,596146957.6581347,100.0,106969.0,75924.2409722223,200.0,143453.3,25561.827684429158,86194.1,653407034.5684494,200.0,143253.3,0,16,9.0
6960,76416,24,3184,Yes,M,monthly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,57,22,57,0.37254901960784315,80.15032679738589,-21400.0,28659.0,9723.059727518119,-4087.0,94537890.46488476,14.6,50059.0,31375.160784313728,8686.4,64494.1,11990.873356406239,12262.9,143781043.84937304,8686.4,55807.7,0,3,6.954545454545454
6961,176148,36,4893,Yes,F,monthly,north Bohemia,0.598,8965,0.104,0.001968503937007874,1.1500000000000004,32,5,9,0.6923076923076923,4122.515384615385,-30400.0,34881.0,24061.429211805844,209.3,578952375.7147436,34.9,65281.0,47154.5,1100.0,83783.4,21431.237856261745,53592.6,459297956.05166656,1100.0,82683.4,0,10,2.6
6965,139536,24,5814,Yes,F,monthly,south Moravia,0.5379999999999999,8814,0.107,-0.00044954494177120704,0.9800000000000004,53,19,67,0.40606060606060607,221.04848484848466,-53200.0,49193.0,20673.367248672585,-7400.0,427388113.3984885,12.2,102393.0,63889.87393939401,800.0,151546.9,30644.157075754654,36472.9,939064362.8835241,800.0,150746.9,0,6,8.68421052631579
6985,113796,36,3161,Yes,M,after-transaction,south Moravia,1.0,9897,0.14,-6.450447661067678e-05,0.3599999999999999,24,11,25,0.3472222222222222,472.973611111111,-21074.0,28446.0,10100.653199432667,-3500.0,102023195.0552093,100.0,49520.0,36840.57361111111,500.0,58022.1,11410.835423144199,34054.0,130207165.05408257,500.0,57522.1,0,10,6.545454545454546
6986,151728,48,3161,No,M,monthly,north Moravia,1.0,10673,0.1,-0.0013431315033809862,0.6900000000000004,18,9,28,0.49122807017543857,464.71052631578937,-27000.0,48906.0,13894.854885772387,2300.0,193066992.29667294,0.8,75906.0,30491.098245614015,-669.7,82784.6,24000.12499806356,26488.7,576005999.9226754,358.5,83454.3,1,8,6.333333333333333
6992,133968,48,2791,Yes,M,monthly,east Bohemia,0.619,8363,0.108,0.0016905015394354445,0.9700000000000002,53,8,23,0.2911392405063291,439.6151898734177,-60800.0,49512.0,17192.9872368186,-993.0,295598810.1254074,14.6,110312.0,46772.31518987341,200.0,117458.5,22590.104308053575,34729.5,510312812.6487406,200.0,117258.5,0,12,9.875
6995,96168,12,8014,Yes,F,weekly,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,24,20,84,0.5637583892617449,24.226174496644397,-53500.0,46253.0,14642.147519863054,-14700.0,214392483.9934319,24.8,99753.0,50492.688590603946,600.0,138010.1,21691.134254741817,3609.3,470505305.2572338,600.0,137410.1,0,0,7.45
6996,126600,24,5275,Yes,M,monthly,east Bohemia,0.728,9538,0.111,-0.004114897281338418,0.30000000000000004,56,23,46,0.3484848484848485,369.09696969697006,-32400.0,47472.0,17524.98914247332,-21000.0,307125244.44380754,14.6,79872.0,47118.99318181818,400.0,94043.3,17179.81146303782,48720.6,295145921.9055257,400.0,93643.3,0,9,5.739130434782608
6998,97632,12,8136,Yes,F,monthly,south Bohemia,0.67,9104,0.123,0.000532187678403824,0.5599999999999998,25,10,20,0.3076923076923077,635.8492307692305,-54700.0,73224.0,24327.111847324286,-16800.0,591808370.832226,14.6,127924.0,53379.127692307724,1100.0,119900.1,22871.826586869844,41330.1,523120451.41984624,1100.0,118800.1,0,5,6.5
7004,331560,60,5526,Yes,M,monthly,central Bohemia,0.467,8507,0.132,0.005794068673777058,0.18000000000000016,14,19,40,0.33613445378151263,403.2941176470591,-24700.0,33276.0,11307.3571524592,-12400.0,127856325.77327019,14.6,57976.0,36941.99831932773,900.0,71924.6,11038.409511529931,47992.1,121846484.54423444,900.0,71024.6,0,8,6.2631578947368425
7008,36168,12,3014,Yes,M,monthly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,34,6,15,0.4166666666666667,809.3888888888891,-18500.0,27122.0,10278.817064561963,-3000.0,105654080.24673015,14.6,45622.0,39063.76666666667,300.0,63738.0,14039.273386590507,29138.1,197101197.22342852,300.0,63438.0,0,9,6.0
7013,89340,60,1489,Yes,F,monthly,south Moravia,0.519,8441,0.115,0.0033712028777238504,1.0300000000000002,24,9,20,0.45454545454545453,959.7159090909095,-8200.0,17313.0,6740.323602780963,-14.6,45431962.27020613,14.6,25513.0,40005.48181818184,500.0,54628.1,10876.871704682686,42227.6,118306338.08012687,500.0,54128.1,0,28,4.888888888888889
7034,19044,36,529,Yes,F,monthly,west Bohemia,0.8,8991,0.128,0.0006117305449295695,0.6199999999999999,22,14,29,0.42028985507246375,727.0666666666667,-22300.0,24126.0,10352.311006963708,16084.0,107170343.18490197,14.2,46426.0,43121.75507246376,600.0,64981.1,10532.784888113652,50167.6,110939557.49927537,600.0,64381.1,0,94,4.928571428571429
7036,194940,36,5415,Yes,M,monthly,central Bohemia,0.6940000000000001,11277,0.127,-0.001713291393387766,0.18999999999999995,31,15,38,0.4175824175824176,375.96153846153857,-58700.0,48883.0,19412.339293636975,-4700.0,376838916.8512821,1.3,107583.0,56669.787912087864,600.0,138172.6,35314.5278448429,34212.3,1247115876.9041855,600.0,137572.6,0,6,6.066666666666666
7055,167100,60,2785,Yes,F,monthly,south Moravia,0.40700000000000003,8544,0.109,0.0012835648783702158,0.5700000000000001,24,11,33,0.4177215189873418,497.59746835442996,-49200.0,49980.0,21140.798468255125,-12300.0,446933359.87537813,14.6,99180.0,63707.62658227849,1100.0,143605.7,26493.59158887542,39310.2,701910395.2781305,1100.0,142505.7,0,14,7.181818181818182
7057,231696,36,6436,Yes,M,weekly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,22,15,34,0.2698412698412698,316.4674603174603,-36000.0,60566.0,17919.22786486886,-7300.0,321098727.2730928,30.0,96566.0,45873.61666666672,800.0,108575.3,20926.369442514395,39874.7,437912938.04460007,800.0,107775.3,0,6,8.4
7061,121896,24,5079,Yes,M,monthly,south Moravia,0.33899999999999997,8743,0.111,0.001496414971790986,0.5500000000000003,29,16,39,0.41935483870967744,450.72258064516143,-64900.0,49558.0,19840.92023234639,-15500.0,393662115.6663324,14.6,114458.0,54422.59677419359,600.0,133454.9,21910.827556377593,41917.2,480084364.2053156,600.0,132854.9,0,8,5.8125
7066,215388,36,5983,No,M,monthly,north Bohemia,0.899,10446,0.09,-0.0017014888027023646,2.0600000000000005,34,6,10,0.6666666666666666,2044.1933333333332,-11400.0,49757.0,14013.082635088169,139.3,196366484.93780947,18.0,61157.0,32702.726666666666,1000.0,50757.0,10504.310470160513,30662.8,110340538.45352381,1000.0,49757.0,0,5,2.5
7097,75624,24,3151,No,M,monthly,south Moravia,1.0,9897,0.14,-6.450447661067678e-05,0.3599999999999999,35,6,15,0.6521739130434783,1824.1304347826087,-31100.0,49887.0,21502.123350506463,-13500.0,462341308.5803953,50.5,80987.0,50009.90869565218,400.0,89754.8,20688.41804888367,41954.8,428010641.3653755,400.0,89354.8,0,13,3.8333333333333335
7101,421008,48,8771,Yes,M,monthly,south Bohemia,0.748,10045,0.135,-0.0017390227705052733,0.29000000000000004,43,10,22,0.44,623.3620000000001,-19100.0,31540.0,12060.342532768718,-4800.0,145451862.0077102,14.6,50640.0,37436.421999999984,600.0,72330.4,12359.209052004047,31168.0,152750048.39113876,600.0,71730.4,0,3,5.0
7104,259740,60,4329,Yes,M,monthly,north Moravia,0.5720000000000001,9893,0.096,0.00115360413899182,0.6299999999999999,14,5,10,0.5882352941176471,3954.0882352941176,-21500.0,38960.0,17813.828361026244,-12414.0,317332480.8761029,75.3,60460.0,45198.15294117648,800.0,79633.5,19487.23966632132,67219.5,379752509.81264704,800.0,78833.5,0,15,3.4
7121,21924,36,609,Yes,M,monthly,south Moravia,0.33899999999999997,8743,0.111,0.001496414971790986,0.5500000000000003,33,10,21,0.4666666666666667,1090.7444444444445,-17200.0,21739.5,8683.950065430414,14493.0,75410988.73888889,14.6,38939.5,34272.21333333335,1100.0,60432.4,10171.031845987452,49083.3,103449888.81209092,1100.0,59332.4,0,80,4.5
7130,123408,24,5142,Yes,M,after-transaction,north Bohemia,0.899,10446,0.09,-0.0017014888027023646,2.0600000000000005,32,13,25,0.38461538461538464,128.5723076923076,-27400.0,46000.0,10247.261895356909,-1807.0,105006376.35203364,67.5,73400.0,28359.255384615382,700.0,85626.9,17185.36385469143,8357.1,295336730.8181346,700.0,84926.9,0,1,5.0
7136,54396,36,1511,Yes,M,monthly,south Moravia,0.519,8441,0.115,0.0033712028777238504,1.0300000000000002,57,6,14,0.6086956521739131,1574.2956521739131,-5400.0,11244.0,5049.990324786255,-1500.0,25502402.280434787,14.6,16644.0,30293.708695652185,800.0,42308.8,10625.946392927808,36208.8,112910736.7453755,800.0,41508.8,0,23,3.8333333333333335
7137,151560,24,6315,Yes,M,monthly,south Moravia,0.483,8512,0.102,-0.0011443829868395957,0.6100000000000003,41,7,13,0.4642857142857143,761.5392857142857,-37200.0,56835.0,24009.473320743848,-15993.0,576454809.1395105,14.6,94035.0,53976.29285714283,300.0,97912.7,22844.00616457968,21323.2,521848617.6473544,300.0,97612.7,0,3,4.0
7138,60000,60,1000,Yes,M,monthly,east Bohemia,0.535,8390,0.132,0.0005390351271224508,0.6100000000000003,48,22,48,0.35036496350364965,123.19927007299275,-7000.0,11049.0,3846.772247621764,82.9,14797656.725072993,14.6,18049.0,24643.283941605838,400.0,39393.9,5853.928886719555,16893.2,34268483.410769634,400.0,38993.9,0,16,6.2272727272727275
7142,482940,60,8049,No,F,monthly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,18,16,56,0.4307692307692308,141.84076923076938,-15800.0,21056.0,6602.824811293651,-4653.0,43597295.488635056,7.8,36856.0,26358.7546153846,900.0,57707.2,9885.477724726501,18439.4,97722669.84606381,900.0,56807.2,0,2,8.125
7154,417600,60,6960,Yes,M,after-transaction,south Moravia,0.33899999999999997,8743,0.111,0.001496414971790986,0.5500000000000003,26,14,21,0.6176470588235294,1724.6764705882356,-31700.0,36305.0,14680.063637527388,-4500.0,215504268.40185383,100.0,68005.0,43196.74411764705,200.0,87052.1,18631.358322644723,58638.6,347127512.9467825,200.0,86852.1,0,8,2.4285714285714284
7166,198240,24,8260,Yes,M,monthly,north Bohemia,0.856,9832,0.114,-0.008209018120522545,1.1600000000000006,39,5,11,0.6875,2209.0125,-13000.0,19455.0,9816.57269762891,-9300.0,96365099.52783333,43.0,32455.0,30953.143750000003,300.0,51947.2,13022.421614480605,35344.2,169583464.70529166,300.0,51647.2,0,4,3.2
7176,260028,36,7223,Yes,M,monthly,central Bohemia,0.365,9622,0.154,0.0007139363010166982,0.13999999999999996,18,22,47,0.2919254658385093,433.8577639751553,-51700.0,65008.0,19972.231296226146,-4782.0,398890022.949955,14.6,116708.0,50676.81987577646,200.0,124900.7,20993.62804538802,69850.9,440732418.5081024,200.0,124700.7,0,9,7.318181818181818
7189,154656,48,3222,Yes,M,monthly,north Moravia,0.6970000000000001,8678,0.102,-0.002387937504264174,-0.35999999999999943,39,15,32,0.3595505617977528,417.76067415730364,-17585.0,28994.0,10088.733992988258,-4500.0,101782553.5812768,14.6,46579.0,31791.328089887662,1000.0,61782.0,10868.943277490947,37180.5,118133927.96931562,1000.0,60782.0,0,11,5.933333333333334
